,region,UF,city,lat,lon,temperature,altitude
0,CO,MS,BATAGUASSU,"-21,750123","-52,471294",24.061874718341596,-52.471294
0,N,TO,MARIANOPOLIS DO TO,"-9,576389","-49,723333",26.582134086444007,-49.723333
0,NE,PI,VALENCA DO PIAUI,"-6,399274","-41,739953",26.501515513126492,-41.739953
0,S,RS,TUPANCIRETA,"-29,0893814","-53,82665025",18.696653005464476,-53.82665025
0,NE,MA,SAO LUIS,"-2,52666666","-44,21361111",26.885094511500796,-44.21361111
0,SE,MG,JOAO PINHEIRO,"-17,784477","-46,119394",22.493765098355,-46.119394
0,SE,ES,ALEGRE,"-20,75055555","-41,48888888",25.460843079922032,-41.48888888
0,CO,MS,NOVA ANDRADINA,"-22,078528","-53,465889",27.280000000000005,-53.465889
0,CO,MS,ARAL MOREIRA,"-22,955028","-55,626",22.619196174427874,-55.626
0,N,PA,SANTAREM,"-2,502572","-54,720279",25.87969348659004,-54.720279
0,N,TO,FORMOSO DO ARAGUAIA,"-11,88749999","-49,60833333",26.72788023679417,-49.60833333
0,CO,MT,CAMPO NOVO DOS PARECIS,"-13,78583333","-57,8386111",25.604235924932976,-57.8386111
0,CO,MT,CARLINDA,"-9,970586","-55,827543",25.6464756097561,-55.827543
0,CO,MS,FATIMA DO SUL,"-22,308694","-54,325833",31.952941176470585,-54.325833
0,N,TO,GURUPI,"-11,745782","-49,049703",25.963492575855387,-49.049703
0,NE,BA,SALVADOR (RADIO FAROL),"-12,80833333","-38,49583333",25.386421517671522,-38.49583333
0,SE,SP,SOROCABA,"-23,426035","-47,585552",21.164958414872796,-47.585552
0,S,PR,MARINGA,"-23,40527777","-51,93277777",23.39204144369805,-51.93277777
0,S,RS,CAMBARA DO SUL,"-29,049125","-50,149636",15.488734085995675,-50.149636
0,SE,ES,AFONSO CLAUDIO,"-20,10416666","-41,10694444",23.229012118986414,-41.10694444
0,CO,GO,SAO SIMAO,"-18,969142","-50,633449",27.937014847616567,-50.633449
0,NE,RN,ARQ.SAO PEDRO E SAO PAULO,",916877","-29,345904",28.17327868852459,-29.345904
0,NE,BA,SERRINHA,"-11,66472222","-39,02305554",24.474985754985756,-39.02305554
0,CO,MS,SAO GABRIEL DO OESTE,"-19,42027777","-54,55305555",23.628597583302817,-54.55305555
0,NE,BA,UNA,"-15,28027777","-39,09138888",24.00940690604566,-39.09138888
0,NE,PE,CABROBO,"-8,504","-39,31528",26.966651485824894,-39.31528
0,CO,MS,NHUMIRIM,"-18,9886111","-56,62277777",28.666591012256013,-56.62277777
0,SE,MG,CURVELO,"-18,747711","-44,453785",22.617657103825138,-44.453785
0,CO,GO,ITAPACI,"-14,97972221","-49,53999999",23.805510018214935,-49.53999999
0,CO,MS,CHAPADAO DO SUL,"-18,80222222","-52,6025",23.994020456333594,-52.6025
0,SE,MG,PARACATU,"-17,24444444","-46,88166666",23.542642912073823,-46.88166666
0,S,PR,GENERAL CARNEIRO,"-26,3986111","-51,35361111",15.99751821493625,-51.35361111
0,SE,MG,GOVERNADOR VALADARES,"-18,830354","-41,977007",23.85402028698664,-41.977007
0,NE,MA,COLINAS,"-6,03305554","-44,23333333",27.058740081750422,-44.23333333
0,CO,MS,CAMPO GRANDE,"-20,447195","-54,722615",24.634959534936737,-54.722615
0,CO,GO,PORANGATU,"-13,309528","-49,117478",25.84600373676562,-49.117478
0,N,PA,CAPITAO POCO,"-1,734766","-47,0575",25.903859821100358,-47.0575
0,S,RS,CAMPO BOM,"-29,674293","-51,064042",20.17578276215416,-51.064042
0,SE,RJ,NOVA FRIBURGO - SALINAS,"-22,33472221","-42,67694443",17.16577868852459,-42.67694443
0,NE,PB,JOAO PESSOA,"-7,165409","-34,815627",26.993392887240855,-34.815627
0,N,AM,BARCELOS,"-,98722221","-62,92416666",27.670552147239263,-62.92416666
0,NE,PI,SAO JOAO DO PIAUI,"-8,36444444","-42,2525",26.58465361005554,-42.2525
0,SE,SP,SAO LUIS DO PARAITINGA,"-23,22833332","-45,41694443",18.87826086956522,-45.41694443
0,N,TO,RIO SONO,"-9,793363","-47,132732",26.06215937714678,-47.132732
0,SE,RJ,DUQUE DE CAXIAS - XEREM,"-22,58972221","-43,28222221",22.97073087431694,-43.28222221
0,NE,MA,TURIACU,"-1,661224","-45,372571",25.835909090909094,-45.372571
0,SE,SP,SAO PAULO - MIRANTE,"-23,496294","-46,620088",20.474177388136173,-46.620088
0,S,PR,SAO MATEUS DO SUL,"-25,835604","-50,368994",17.20809426229508,-50.368994
0,S,RS,PASSO FUNDO,"-28,226805","-52,403582",18.61208605269519,-52.403582
0,NE,RN,MOSSORO,"-4,904087","-37,366943",27.726741467975685,-37.366943
0,CO,MT,SALTO DO CEU,"-15,12472221","-58,12722221",24.474166496215993,-58.12722221
0,SE,SP,VALPARAISO,"-21,31916666","-50,93027777",23.658756345177665,-50.93027777
0,S,RS,ALEGRETE,"-29,709083","-55,525486",19.718981428734192,-55.525486
0,S,PR,CASTRO,"-24,786954","-49,999266",17.650484109807497,-49.999266
0,S,RS,SANTA ROSA,"-27,890463","-54,480014",20.657055514795793,-54.480014
